,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
0,73.181,73.262,73.325,73.378,73.425,73.468,73.509,73.544,73.57300000000001,73.598,73.622,73.646,73.671,73.7,73.738,73.78699999999999,73.85300000000001,73.937,74.038,74.156,74.28699999999999,74.429,74.57600000000001,74.725,74.872,75.016,75.158,75.29899999999999,75.44,0.5358996077935858,75.725,75.867
1,45.566,46.417,47.288000000000004,48.163999999999994,49.028,49.856,50.626999999999995,51.331,51.968,52.538999999999994,53.055,53.533,53.997,54.468,54.958999999999996,55.482,56.044,56.637,57.25,57.875,58.5,59.11,59.693999999999996,60.243,60.754,61.226000000000006,61.666000000000004,62.086000000000006,62.494,-1.1517324732726413,63.288000000000004,63.673
2,41.193000000000005,41.292,41.382,41.471000000000004,41.571999999999996,41.696000000000005,41.855,42.06,42.32899999999999,42.677,43.125,43.695,44.385,45.192,46.105,47.113,48.2,49.341,50.508,51.676,52.833,53.974,55.096000000000004,56.18899999999999,57.231,58.192,59.042,59.77,60.373000000000005,-1.422695391939931,61.24100000000001,61.547
3,71.388,71.605,71.76,71.843,71.86,71.836,71.803,71.80199999999999,71.86,71.992,72.205,72.495,72.83800000000001,73.208,73.58800000000001,73.955,74.286,74.575,74.82,75.028,75.217,75.418,75.656,75.943,76.281,76.652,77.031,77.389,77.702,0.8526216055092565,78.17399999999999,78.345
4,63.34042197289164,63.719998410475384,64.0652166664101,64.21907620516633,64.43891671772126,64.6564703109662,64.88742065460181,65.03366899399394,65.101081066218,65.3753480450574,65.53573784326271,65.75619475282956,66.07138143635049,66.23428293421603,66.47092939920087,66.8147107228424,67.11461758221766,67.46988062881081,67.67031171657646,68.06046133709461,68.37582320916889,68.77866205511707,69.1633594400924,69.53997836924702,69.9267945771379,70.28133877060581,70.63467423605515,70.98800362515871,71.22673923500622,1.8903361170289413e-15,71.7458264133663,71.99215377854473
5,61.7399649070434,62.3615506124659,62.9307978780971,63.43973021168261,63.8893299394999,64.3226994663583,64.6903585209736,64.9841511295156,65.3450195372886,65.7100196318053,66.11814121867799,66.4753491047707,66.8165535450604,67.1332679936668,67.42499112642629,67.69493972765571,67.9487321610337,68.1944834458595,68.43963558675321,68.6879445507359,68.9380580557627,69.1863650750761,69.424552198029,69.64697028144879,69.8514338976754,70.04105434661679,70.2238942443028,70.4080156937082,70.5982981596621,-0.10100858007391945,70.99454147250891,71.198456370659
6,69.845,70.219,70.575,70.913,71.234,71.541,71.837,72.122,72.40100000000001,72.67399999999999,72.943,73.21,73.473,73.732,73.987,74.23899999999999,74.487,74.73,74.968,75.2,75.422,75.632,75.828,76.012,76.183,76.344,76.498,76.648,76.798,0.717605718200813,77.101,77.256
7,70.623,70.797,70.971,71.155,71.352,71.565,71.79,72.023,72.256,72.48899999999999,72.719,72.947,73.173,73.39699999999999,73.618,73.832,74.039,74.236,74.42399999999999,74.60300000000001,74.775,74.941,75.105,75.268,75.431,75.595,75.76100000000001,75.926,76.089,0.6250233954750215,76.415,76.577
8,69.69800000000001,69.205,68.732,68.332,68.038,67.87899999999999,67.87,67.99,68.218,68.538,68.938,69.404,69.91199999999999,70.434,70.944,71.40899999999999,71.8,72.112,72.347,72.512,72.625,72.715,72.815,72.946,73.119,73.331,73.571,73.814,74.044,0.359381299952892,74.445,74.618
9,63.34042197289164,63.719998410475384,64.0652166664101,64.21907620516633,64.43891671772126,64.6564703109662,64.88742065460181,65.03366899399394,65.101081066218,65.3753480450574,65.53573784326271,65.75619475282956,66.07138143635049,66.23428293421603,66.47092939920087,66.8147107228424,67.11461758221766,67.46988062881081,67.67031171657646,68.06046133709461,68.37582320916889,68.77866205511707,69.1633594400924,69.53997836924702,69.9267945771379,70.28133877060581,70.63467423605515,70.98800362515871,71.22673923500622,1.8903361170289413e-15,71.7458264133663,71.99215377854473
10,70.187,70.435,70.675,70.907,71.132,71.351,71.567,71.783,71.999,72.218,72.44,72.663,72.887,73.108,73.327,73.541,73.752,73.957,74.158,74.354,74.544,74.727,74.905,75.078,75.247,75.41199999999999,75.574,75.733,75.892,0.5981532385919621,76.207,76.36399999999999
11,75.62926829268291,75.87073170731709,76.1517073170732,76.4326829268293,76.71365853658541,76.9946341463415,77.2756097560976,77.37804878048779,77.87804878048779,77.87804878048779,77.82926829268291,78.07804878048779,78.4804878048781,78.63170731707321,78.9317073170732,79.2341463414634,79.6341463414634,79.9365853658537,80.2390243902439,80.490243902439,80.84146341463409,81.0414634146342,81.2926829268293,81.39512195121951,81.54390243902441,81.6951219512195,81.89512195121951,82.04634146341459,82.14878048780491,1.429531855023264,82.4,82.5
12,73.81463414634149,74.3170731707317,74.7682926829268,75.21707317073171,75.2658536585366,75.56829268292691,75.6170731707317,75.8170731707317,76.0682926829268,76.41951219512201,76.6682926829268,76.87073170731709,77.319512195122,77.67073170731709,77.87560975609759,78.12682926829271,78.57560975609759,78.6780487804878,78.63170731707321,79.1804878048781,79.3317073170732,79.88048780487809,80.1804878048781,80.4317073170732,80.3317073170732,80.58048780487809,80.9829268292683,80.9365853658537,81.1365853658537,1.321817630377333,81.19024390243901,80.890243902439
13,64.913,65.016,65.053,65.021,64.935,64.827,64.745,64.73100000000001,64.81,64.991,65.256,65.57300000000001,65.899,66.207,66.491,66.763,67.054,67.391,67.791,68.249,68.75,69.26899999999999,69.774,70.238,70.646,70.987,71.26,71.47800000000001,71.656,0.032815779418676846,71.921,72.02600000000001
