,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
36,133808.0,135230.0,136716.0,138187.0,139530.0,140671.0,141568.0,142258.0,142819.0,143384.0,144046.0,144829.0,145715.0,146671.0,147687.0,148725.0,149793.0,150901.0,152038.0,153170.0,154294.0,155411.0,156513.0,157581.0,158603.0,159581.0,160497.0,161358.0,162180.0,-0.31684902118576475,163758.0,164541.0
37,12181028.0,12384108.0,12594145.0,12809025.0,13025797.0,13242132.0,13457244.0,13671033.0,13882668.0,14091389.0,14296613.0,14497826.0,14694835.0,14887756.0,15076952.0,15262754.0,15444969.0,15623635.0,15799542.0,15973778.0,16147064.0,16319792.0,16491687.0,16661942.0,16829442.0,16993354.0,17153357.0,17309746.0,17462982.0,-0.29800056035349776,17762681.0,17909754.0
38,1051040000.0,1066790000.0,1084035000.0,1101630000.0,1118650000.0,1135185000.0,1150780000.0,1164970000.0,1178440000.0,1191835000.0,1204855000.0,1217550000.0,1230075000.0,1241935000.0,1252735000.0,1262645000.0,1271850000.0,1280400000.0,1288400000.0,1296075000.0,1303720000.0,1311020000.0,1317885000.0,1324655000.0,1331260000.0,1337705000.0,1344130000.0,1350695000.0,1357380000.0,1.1565089462107148,1371220000.0,1378665000.0
39,10222558.0,10620267.0,11019651.0,11424260.0,11839243.0,12267754.0,12710008.0,13163019.0,13622731.0,14083611.0,14540820.0,14995249.0,15445986.0,15884552.0,16300233.0,16686561.0,17040152.0,17366517.0,17679355.0,17997738.0,18336303.0,18699435.0,19085941.0,19497986.0,19936366.0,20401331.0,20895311.0,21418603.0,21966312.0,-0.2926891630403594,23108472.0,23695919.0
40,10050023.0,10368300.0,10696274.0,11031817.0,11372160.0,11715218.0,12060729.0,12408931.0,12758881.0,13109660.0,13460994.0,13812472.0,14165423.0,14523570.0,14891891.0,15274234.0,15671927.0,16084886.0,16513822.0,16959081.0,17420795.0,17899562.0,18395389.0,18907008.0,19432541.0,19970495.0,20520447.0,21082383.0,21655715.0,-0.2930039508659533,22834522.0,23439189.0
41,29883446.0,30685824.0,31529823.0,32444156.0,33465441.0,34614581.0,35914825.0,37346147.0,38833595.0,40273701.0,41595744.0,42770544.0,43830146.0,44840529.0,45898667.0,47076387.0,48394338.0,49835756.0,51390033.0,53034217.0,54751476.0,56543011.0,58417562.0,60373608.0,62409435.0,64523263.0,66713597.0,68978682.0,71316033.0,-0.23739773985469845,76196619.0,78736153.0
42,2127770.0,2188046.0,2249146.0,2311348.0,2375008.0,2440457.0,2507772.0,2577035.0,2648507.0,2722497.0,2799255.0,2879222.0,2962470.0,3048453.0,3136344.0,3225727.0,3315806.0,3407180.0,3502519.0,3605439.0,3718243.0,3842365.0,3976246.0,4115435.0,4253712.0,4386693.0,4512730.0,4633363.0,4751393.0,-0.31176381625967536,4995648.0,5125821.0
43,31011688.0,31669776.0,32324325.0,32975535.0,33624444.0,34271565.0,34916766.0,35558682.0,36195168.0,36823537.0,37441977.0,38049038.0,38645411.0,39234062.0,39819279.0,40403958.0,40988909.0,41572491.0,42152151.0,42724163.0,43285634.0,43835722.0,44374572.0,44901544.0,45416181.0,45918097.0,46406646.0,46881475.0,47342981.0,-0.2654054910377519,48228697.0,48653419.0
44,355337.0,365760.0,376654.0,387963.0,399632.0,411594.0,423872.0,436448.0,449274.0,462277.0,475394.0,488627.0,501953.0,515385.0,528848.0,542357.0,555888.0,569479.0,583211.0,597228.0,611627.0,626425.0,641620.0,657229.0,673252.0,689692.0,706569.0,723868.0,741500.0,-0.31620483840134017,777424.0,795601.0
45,315069.0,320183.0,324893.0,329671.0,335184.0,341883.0,349934.0,359090.0,369014.0,379156.0,389127.0,398773.0,408175.0,417323.0,426285.0,435079.0,443716.0,452106.0,460147.0,467664.0,474567.0,480795.0,486438.0,491723.0,496963.0,502384.0,508067.0,513979.0,520106.0,-0.31645644313908383,532913.0,539560.0
